Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	beta-catenin-TCF complex assembly (GO:1904837)	1/29	1.772397e-01	2.379534e-01	0	0	5.327068e+00	9.217170e+00	LEF1
GO_Biological_Process_2021	negative regulation of interferon-gamma production (GO:0032689)	1/29	1.772397e-01	2.379534e-01	0	0	5.327068e+00	9.217170e+00	TLR4
GO_Biological_Process_2021	negative regulation of myeloid leukocyte differentiation (GO:0002762)	1/29	1.772397e-01	2.379534e-01	0	0	5.327068e+00	9.217170e+00	TLR4
GO_Biological_Process_2021	determination of bilateral symmetry (GO:0009855)	1/29	1.772397e-01	2.379534e-01	0	0	5.327068e+00	9.217170e+00	PKD2
GO_Biological_Process_2021	regulation of neuronal synaptic plasticity (GO:0048168)	1/29	1.772397e-01	2.379534e-01	0	0	5.327068e+00	9.217170e+00	CAMK2A
GO_Biological_Process_2021	regulation of response to biotic stimulus (GO:0002831)	1/29	1.772397e-01	2.379534e-01	0	0	5.327068e+00	9.217170e+00	CD36
GO_Biological_Process_2021	glial cell differentiation (GO:0010001)	1/29	1.772397e-01	2.379534e-01	0	0	5.327068e+00	9.217170e+00	SLC8A3
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)	1/29	1.772397e-01	2.379534e-01	0	0	5.327068e+00	9.217170e+00	BCL2
GO_Biological_Process_2021	lamellipodium organization (GO:0097581)	1/29	1.772397e-01	2.379534e-01	0	0	5.327068e+00	9.217170e+00	WASF1
GO_Biological_Process_2021	positive regulation of viral genome replication (GO:0045070)	1/29	1.772397e-01	2.379534e-01	0	0	5.327068e+00	9.217170e+00	CCL5
GO_Biological_Process_2021	protein K11-linked ubiquitination (GO:0070979)	1/29	1.772397e-01	2.379534e-01	0	0	5.327068e+00	9.217170e+00	UBE2E2
GO_Biological_Process_2021	regulation of cell growth (GO:0001558)	3/217	1.784664e-01	2.393867e-01	0	0	2.103018e+00	3.624246e+00	H3-5;BCL2;PRKCQ
GO_Biological_Process_2021	regulation of protein-containing complex assembly (GO:0043254)	2/116	1.825256e-01	2.425521e-01	0	0	2.625199e+00	4.465109e+00	SELP;CD36
GO_Biological_Process_2021	tumor necrosis factor-mediated signaling pathway (GO:0033209)	2/116	1.825256e-01	2.425521e-01	0	0	2.625199e+00	4.465109e+00	CD40LG;LTA
GO_Biological_Process_2021	artery morphogenesis (GO:0048844)	1/30	1.827602e-01	2.425521e-01	0	0	5.143116e+00	8.741139e+00	PKD2
GO_Biological_Process_2021	negative regulation of gene expression, epigenetic (GO:0045814)	1/30	1.827602e-01	2.425521e-01	0	0	5.143116e+00	8.741139e+00	H3C13
GO_Biological_Process_2021	plasma membrane invagination (GO:0099024)	1/30	1.827602e-01	2.425521e-01	0	0	5.143116e+00	8.741139e+00	CD36
GO_Biological_Process_2021	estrogen metabolic process (GO:0008210)	1/30	1.827602e-01	2.425521e-01	0	0	5.143116e+00	8.741139e+00	CYP1A1
GO_Biological_Process_2021	regulation of striated muscle contraction (GO:0006942)	1/30	1.827602e-01	2.425521e-01	0	0	5.143116e+00	8.741139e+00	SLC8A3
GO_Biological_Process_2021	regulation of vasoconstriction (GO:0019229)	1/30	1.827602e-01	2.425521e-01	0	0	5.143116e+00	8.741139e+00	F2R
GO_Biological_Process_2021	response to alcohol (GO:0097305)	1/30	1.827602e-01	2.425521e-01	0	0	5.143116e+00	8.741139e+00	GRIN2B
GO_Biological_Process_2021	positive regulation of lipid kinase activity (GO:0090218)	1/30	1.827602e-01	2.425521e-01	0	0	5.143116e+00	8.741139e+00	CD19
GO_Biological_Process_2021	long-chain fatty acid biosynthetic process (GO:0042759)	1/30	1.827602e-01	2.425521e-01	0	0	5.143116e+00	8.741139e+00	CYP1A1
GO_Biological_Process_2021	maintenance of blood-brain barrier (GO:0035633)	1/30	1.827602e-01	2.425521e-01	0	0	5.143116e+00	8.741139e+00	IL6
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	3/221	1.851512e-01	2.455089e-01	0	0	2.064010e+00	3.481123e+00	CCL5;LEF1;F2R
GO_Biological_Process_2021	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	2/118	1.873464e-01	2.476461e-01	0	0	2.579676e+00	4.320431e+00	CXCL10;LPAR1
GO_Biological_Process_2021	negative regulation of DNA binding (GO:0043392)	1/31	1.882439e-01	2.476461e-01	0	0	4.971429e+00	8.302368e+00	LEF1
GO_Biological_Process_2021	regulation of calcium ion-dependent exocytosis (GO:0017158)	1/31	1.882439e-01	2.476461e-01	0	0	4.971429e+00	8.302368e+00	CACNA1G
GO_Biological_Process_2021	regulation of cellular senescence (GO:2000772)	1/31	1.882439e-01	2.476461e-01	0	0	4.971429e+00	8.302368e+00	AKT3
GO_Biological_Process_2021	cellular response to cAMP (GO:0071320)	1/31	1.882439e-01	2.476461e-01	0	0	4.971429e+00	8.302368e+00	PKD2
GO_Biological_Process_2021	peptide cross-linking (GO:0018149)	1/31	1.882439e-01	2.476461e-01	0	0	4.971429e+00	8.302368e+00	CD3G
GO_Biological_Process_2021	phospholipid translocation (GO:0045332)	1/31	1.882439e-01	2.476461e-01	0	0	4.971429e+00	8.302368e+00	P2RX7
GO_Biological_Process_2021	positive regulation of RNA splicing (GO:0033120)	1/31	1.882439e-01	2.476461e-01	0	0	4.971429e+00	8.302368e+00	PIK3R1
GO_Biological_Process_2021	protein acetylation (GO:0006473)	1/31	1.882439e-01	2.476461e-01	0	0	4.971429e+00	8.302368e+00	FOXO1
GO_Biological_Process_2021	aortic valve morphogenesis (GO:0003180)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	NFATC1
GO_Biological_Process_2021	regulation of cell morphogenesis (GO:0022604)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	ZNF135
GO_Biological_Process_2021	regulation of cellular biosynthetic process (GO:0031326)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	CCL5
GO_Biological_Process_2021	negative regulation of microtubule polymerization or depolymerization (GO:0031111)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	TUBB4A
GO_Biological_Process_2021	regulation of dendrite morphogenesis (GO:0048814)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	HECW1
GO_Biological_Process_2021	chondrocyte differentiation (GO:0002062)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	RUNX3
GO_Biological_Process_2021	endodermal cell differentiation (GO:0035987)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	ITGA5
GO_Biological_Process_2021	ERBB2 signaling pathway (GO:0038128)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	PIK3R1
GO_Biological_Process_2021	regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	CCNA1
GO_Biological_Process_2021	positive regulation of glucose transmembrane transport (GO:0010828)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	PIK3R1
GO_Biological_Process_2021	positive regulation of lamellipodium organization (GO:1902745)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	PIK3R1
GO_Biological_Process_2021	long-chain fatty acid transport (GO:0015909)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	CD36
GO_Biological_Process_2021	positive regulation of telomere maintenance (GO:0032206)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	PRKCQ
GO_Biological_Process_2021	mitochondrial membrane organization (GO:0007006)	1/32	1.936911e-01	2.517316e-01	0	0	4.810817e+00	7.896911e+00	BCL2
GO_Biological_Process_2021	negative regulation of smooth muscle cell proliferation (GO:0048662)	1/33	1.991021e-01	2.572091e-01	0	0	4.660244e+00	7.521344e+00	IL12B
GO_Biological_Process_2021	regulation of neurotransmitter secretion (GO:0046928)	1/33	1.991021e-01	2.572091e-01	0	0	4.660244e+00	7.521344e+00	CAMK2A
GO_Biological_Process_2021	positive regulation of ATP metabolic process (GO:1903580)	1/33	1.991021e-01	2.572091e-01	0	0	4.660244e+00	7.521344e+00	P2RX7
GO_Biological_Process_2021	positive regulation of organelle organization (GO:0010638)	1/33	1.991021e-01	2.572091e-01	0	0	4.660244e+00	7.521344e+00	P2RX7
GO_Biological_Process_2021	positive regulation of telomere maintenance via telomerase (GO:0032212)	1/33	1.991021e-01	2.572091e-01	0	0	4.660244e+00	7.521344e+00	PRKCQ
GO_Biological_Process_2021	primary alcohol metabolic process (GO:0034308)	1/33	1.991021e-01	2.572091e-01	0	0	4.660244e+00	7.521344e+00	CYP1A1
GO_Biological_Process_2021	negative chemotaxis (GO:0050919)	1/33	1.991021e-01	2.572091e-01	0	0	4.660244e+00	7.521344e+00	ITGB3
GO_Biological_Process_2021	positive regulation of epithelial cell proliferation (GO:0050679)	2/123	1.994737e-01	2.574681e-01	0	0	2.472452e+00	3.985773e+00	ITGB3;AKT3
GO_Biological_Process_2021	fatty acid metabolic process (GO:0006631)	2/124	2.019107e-01	2.603904e-01	0	0	2.452062e+00	3.923126e+00	CYP1A1;CD36
GO_Biological_Process_2021	regulation of autophagy (GO:0010506)	3/231	2.021425e-01	2.604661e-01	0	0	1.972479e+00	3.153565e+00	BCL2;MEFV;FOXO1
GO_Biological_Process_2021	regulation of phosphorylation (GO:0042325)	2/125	2.043513e-01	2.616818e-01	0	0	2.432003e+00	3.861814e+00	CCL5;NCKAP1L
GO_Biological_Process_2021	regulation of activated T cell proliferation (GO:0046006)	1/34	2.044769e-01	2.616818e-01	0	0	4.518797e+00	7.172687e+00	IL12B
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	1/34	2.044769e-01	2.616818e-01	0	0	4.518797e+00	7.172687e+00	FASLG
GO_Biological_Process_2021	regulation of lamellipodium assembly (GO:0010591)	1/34	2.044769e-01	2.616818e-01	0	0	4.518797e+00	7.172687e+00	PIK3R1
GO_Biological_Process_2021	epithelial tube morphogenesis (GO:0060562)	1/34	2.044769e-01	2.616818e-01	0	0	4.518797e+00	7.172687e+00	PKD2
GO_Biological_Process_2021	regulation of transmembrane transport (GO:0034762)	1/34	2.044769e-01	2.616818e-01	0	0	4.518797e+00	7.172687e+00	BCL2
GO_Biological_Process_2021	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	1/34	2.044769e-01	2.616818e-01	0	0	4.518797e+00	7.172687e+00	BCL2
GO_Biological_Process_2021	positive regulation of telomerase activity (GO:0051973)	1/34	2.044769e-01	2.616818e-01	0	0	4.518797e+00	7.172687e+00	PRKCQ
GO_Biological_Process_2021	phosphatidylinositol biosynthetic process (GO:0006661)	2/126	2.067951e-01	2.644237e-01	0	0	2.412268e+00	3.801798e+00	PIK3R1;PIK3CG
GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)	4/351	2.095818e-01	2.667002e-01	0	0	1.730791e+00	2.704606e+00	H3C13;MYO5A;RHOH;CD36
GO_Biological_Process_2021	negative regulation of neurogenesis (GO:0050768)	1/35	2.098160e-01	2.667002e-01	0	0	4.385670e+00	6.848330e+00	IL6
GO_Biological_Process_2021	regulation of ion transmembrane transport (GO:0034765)	1/35	2.098160e-01	2.667002e-01	0	0	4.385670e+00	6.848330e+00	P2RX7
GO_Biological_Process_2021	regulation of postsynaptic membrane potential (GO:0060078)	1/35	2.098160e-01	2.667002e-01	0	0	4.385670e+00	6.848330e+00	GRIN2B
GO_Biological_Process_2021	regulation of protein polymerization (GO:0032271)	1/35	2.098160e-01	2.667002e-01	0	0	4.385670e+00	6.848330e+00	HCLS1
GO_Biological_Process_2021	positive regulation of cell cycle G1/S phase transition (GO:1902808)	1/35	2.098160e-01	2.667002e-01	0	0	4.385670e+00	6.848330e+00	UBE2E2
GO_Biological_Process_2021	positive regulation of immunoglobulin production (GO:0002639)	1/35	2.098160e-01	2.667002e-01	0	0	4.385670e+00	6.848330e+00	IL6
GO_Biological_Process_2021	plasma membrane bounded cell projection organization (GO:0120036)	2/128	2.116924e-01	2.688582e-01	0	0	2.373737e+00	3.685515e+00	IL6;PKD2
GO_Biological_Process_2021	muscle contraction (GO:0006936)	2/129	2.141454e-01	2.702461e-01	0	0	2.354927e+00	3.629179e+00	MYL10;MYL9
GO_Biological_Process_2021	aortic valve development (GO:0003176)	1/36	2.151195e-01	2.702461e-01	0	0	4.260150e+00	6.545983e+00	NFATC1
GO_Biological_Process_2021	regulation of androgen receptor signaling pathway (GO:0060765)	1/36	2.151195e-01	2.702461e-01	0	0	4.260150e+00	6.545983e+00	H3C13
GO_Biological_Process_2021	regulation of cardiac muscle contraction (GO:0055117)	1/36	2.151195e-01	2.702461e-01	0	0	4.260150e+00	6.545983e+00	PIK3CG
GO_Biological_Process_2021	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	1/36	2.151195e-01	2.702461e-01	0	0	4.260150e+00	6.545983e+00	SELP
GO_Biological_Process_2021	regulation of defense response to virus by host (GO:0050691)	1/36	2.151195e-01	2.702461e-01	0	0	4.260150e+00	6.545983e+00	IL12B
GO_Biological_Process_2021	cyclic-nucleotide-mediated signaling (GO:0019935)	1/36	2.151195e-01	2.702461e-01	0	0	4.260150e+00	6.545983e+00	CD36
GO_Biological_Process_2021	endoderm formation (GO:0001706)	1/36	2.151195e-01	2.702461e-01	0	0	4.260150e+00	6.545983e+00	ITGA5
GO_Biological_Process_2021	regulation of receptor internalization (GO:0002090)	1/36	2.151195e-01	2.702461e-01	0	0	4.260150e+00	6.545983e+00	SELE
GO_Biological_Process_2021	positive regulation of bone mineralization (GO:0030501)	1/36	2.151195e-01	2.702461e-01	0	0	4.260150e+00	6.545983e+00	P2RX7
GO_Biological_Process_2021	regulation of sodium ion transport (GO:0002028)	1/36	2.151195e-01	2.702461e-01	0	0	4.260150e+00	6.545983e+00	P2RX7
GO_Biological_Process_2021	positive regulation of interferon-beta production (GO:0032728)	1/36	2.151195e-01	2.702461e-01	0	0	4.260150e+00	6.545983e+00	TLR4
GO_Biological_Process_2021	positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	1/36	2.151195e-01	2.702461e-01	0	0	4.260150e+00	6.545983e+00	PRKCQ
GO_Biological_Process_2021	regulation of actin cytoskeleton reorganization (GO:2000249)	1/37	2.203877e-01	2.743453e-01	0	0	4.141604e+00	6.263626e+00	HCLS1
GO_Biological_Process_2021	regulation of erythrocyte differentiation (GO:0045646)	1/37	2.203877e-01	2.743453e-01	0	0	4.141604e+00	6.263626e+00	NCKAP1L
GO_Biological_Process_2021	negative regulation of stress-activated MAPK cascade (GO:0032873)	1/37	2.203877e-01	2.743453e-01	0	0	4.141604e+00	6.263626e+00	FOXO1
GO_Biological_Process_2021	regulation of glucose import (GO:0046324)	1/37	2.203877e-01	2.743453e-01	0	0	4.141604e+00	6.263626e+00	PIK3R1
GO_Biological_Process_2021	regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	1/37	2.203877e-01	2.743453e-01	0	0	4.141604e+00	6.263626e+00	H3C13
GO_Biological_Process_2021	regulation of protein autophosphorylation (GO:0031952)	1/37	2.203877e-01	2.743453e-01	0	0	4.141604e+00	6.263626e+00	NLRP12
GO_Biological_Process_2021	regulation of transport (GO:0051049)	1/37	2.203877e-01	2.743453e-01	0	0	4.141604e+00	6.263626e+00	CLDN10
GO_Biological_Process_2021	glutamate receptor signaling pathway (GO:0007215)	1/37	2.203877e-01	2.743453e-01	0	0	4.141604e+00	6.263626e+00	GRIN2B
GO_Biological_Process_2021	positive regulation of myeloid cell differentiation (GO:0045639)	1/37	2.203877e-01	2.743453e-01	0	0	4.141604e+00	6.263626e+00	NCKAP1L
GO_Biological_Process_2021	lysosome localization (GO:0032418)	1/37	2.203877e-01	2.743453e-01	0	0	4.141604e+00	6.263626e+00	PIK3CG
GO_Biological_Process_2021	positive regulation of signaling receptor activity (GO:2000273)	1/37	2.203877e-01	2.743453e-01	0	0	4.141604e+00	6.263626e+00	CCL2
GO_Biological_Process_2021	regulation of apoptotic signaling pathway (GO:2001233)	1/38	2.256208e-01	2.801644e-01	0	0	4.029466e+00	5.999470e+00	BCL2
GO_Biological_Process_2021	response to cAMP (GO:0051591)	1/38	2.256208e-01	2.801644e-01	0	0	4.029466e+00	5.999470e+00	PKD2
GO_Biological_Process_2021	positive regulation of production of molecular mediator of immune response (GO:0002702)	1/38	2.256208e-01	2.801644e-01	0	0	4.029466e+00	5.999470e+00	IL6
GO_Biological_Process_2021	protein monoubiquitination (GO:0006513)	1/39	2.308190e-01	2.842738e-01	0	0	3.923229e+00	5.751931e+00	KBTBD8
GO_Biological_Process_2021	negative regulation of cellular metabolic process (GO:0031324)	1/39	2.308190e-01	2.842738e-01	0	0	3.923229e+00	5.751931e+00	ITGB3
GO_Biological_Process_2021	regulation of cellular component biogenesis (GO:0044087)	1/39	2.308190e-01	2.842738e-01	0	0	3.923229e+00	5.751931e+00	CD36
GO_Biological_Process_2021	regulation of dendrite development (GO:0050773)	1/39	2.308190e-01	2.842738e-01	0	0	3.923229e+00	5.751931e+00	HECW1
GO_Biological_Process_2021	regulation of ion transmembrane transporter activity (GO:0032412)	1/39	2.308190e-01	2.842738e-01	0	0	3.923229e+00	5.751931e+00	TRPC6
GO_Biological_Process_2021	regulation of nitric-oxide synthase activity (GO:0050999)	1/39	2.308190e-01	2.842738e-01	0	0	3.923229e+00	5.751931e+00	FCER2
GO_Biological_Process_2021	regulation of T cell differentiation (GO:0045580)	1/39	2.308190e-01	2.842738e-01	0	0	3.923229e+00	5.751931e+00	RHOH
GO_Biological_Process_2021	membrane protein proteolysis (GO:0033619)	1/39	2.308190e-01	2.842738e-01	0	0	3.923229e+00	5.751931e+00	PRKCQ
GO_Biological_Process_2021	vesicle cytoskeletal trafficking (GO:0099518)	1/39	2.308190e-01	2.842738e-01	0	0	3.923229e+00	5.751931e+00	MYO5A
GO_Biological_Process_2021	protein acylation (GO:0043543)	1/39	2.308190e-01	2.842738e-01	0	0	3.923229e+00	5.751931e+00	FOXO1
GO_Biological_Process_2021	regulation of microtubule polymerization (GO:0031113)	1/40	2.359825e-01	2.892131e-01	0	0	3.822441e+00	5.519595e+00	TUBB4A
GO_Biological_Process_2021	regulation of sodium ion transmembrane transporter activity (GO:2000649)	1/40	2.359825e-01	2.892131e-01	0	0	3.822441e+00	5.519595e+00	HECW1
GO_Biological_Process_2021	response to organonitrogen compound (GO:0010243)	1/40	2.359825e-01	2.892131e-01	0	0	3.822441e+00	5.519595e+00	IL6
GO_Biological_Process_2021	positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	1/40	2.359825e-01	2.892131e-01	0	0	3.822441e+00	5.519595e+00	BCL2
GO_Biological_Process_2021	positive regulation of ossification (GO:0045778)	1/40	2.359825e-01	2.892131e-01	0	0	3.822441e+00	5.519595e+00	P2RX7
GO_Biological_Process_2021	positive regulation of wound healing (GO:0090303)	1/40	2.359825e-01	2.892131e-01	0	0	3.822441e+00	5.519595e+00	F2R
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	4/371	2.379465e-01	2.913828e-01	0	0	1.634794e+00	2.347089e+00	IL6;ITGB3;HCLS1;ITGA5
GO_Biological_Process_2021	regulation of cellular component organization (GO:0051128)	2/139	2.388028e-01	2.921937e-01	0	0	2.181929e+00	3.124777e+00	PRKCQ;CD36
GO_Biological_Process_2021	regulation of cell development (GO:0060284)	1/41	2.411117e-01	2.931124e-01	0	0	3.726692e+00	5.301200e+00	FOXO1
GO_Biological_Process_2021	regulation of filopodium assembly (GO:0051489)	1/41	2.411117e-01	2.931124e-01	0	0	3.726692e+00	5.301200e+00	PIK3R1
GO_Biological_Process_2021	nucleobase-containing compound catabolic process (GO:0034655)	1/41	2.411117e-01	2.931124e-01	0	0	3.726692e+00	5.301200e+00	ENTPD1
GO_Biological_Process_2021	regulation of mitochondrial membrane potential (GO:0051881)	1/41	2.411117e-01	2.931124e-01	0	0	3.726692e+00	5.301200e+00	BCL2
GO_Biological_Process_2021	positive regulation of biomineral tissue development (GO:0070169)	1/41	2.411117e-01	2.931124e-01	0	0	3.726692e+00	5.301200e+00	P2RX7
GO_Biological_Process_2021	JNK cascade (GO:0007254)	1/41	2.411117e-01	2.931124e-01	0	0	3.726692e+00	5.301200e+00	MAPK10
GO_Biological_Process_2021	T cell differentiation (GO:0030217)	1/41	2.411117e-01	2.931124e-01	0	0	3.726692e+00	5.301200e+00	RHOH
GO_Biological_Process_2021	positive regulation of TOR signaling (GO:0032008)	1/41	2.411117e-01	2.931124e-01	0	0	3.726692e+00	5.301200e+00	NCKAP1L
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	1/42	2.462067e-01	2.983739e-01	0	0	3.635613e+00	5.095617e+00	FASLG
GO_Biological_Process_2021	determination of left/right symmetry (GO:0007368)	1/42	2.462067e-01	2.983739e-01	0	0	3.635613e+00	5.095617e+00	PKD2
GO_Biological_Process_2021	histone H3 acetylation (GO:0043966)	1/42	2.462067e-01	2.983739e-01	0	0	3.635613e+00	5.095617e+00	LEF1
GO_Biological_Process_2021	Ras protein signal transduction (GO:0007265)	2/142	2.462328e-01	2.983739e-01	0	0	2.134848e+00	2.991943e+00	RHOH;WASF1
GO_Biological_Process_2021	protein-DNA complex assembly (GO:0065004)	2/143	2.487116e-01	3.004101e-01	0	0	2.119600e+00	2.949342e+00	H3C13;H2BC3
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	2/143	2.487116e-01	3.004101e-01	0	0	2.119600e+00	2.949342e+00	CD36;WASF1
GO_Biological_Process_2021	neuron development (GO:0048666)	2/143	2.487116e-01	3.004101e-01	0	0	2.119600e+00	2.949342e+00	IL6;RUNX3
GO_Biological_Process_2021	monocarboxylic acid metabolic process (GO:0032787)	2/143	2.487116e-01	3.004101e-01	0	0	2.119600e+00	2.949342e+00	CYP1A1;CD36
GO_Biological_Process_2021	heart looping (GO:0001947)	1/43	2.512677e-01	3.027686e-01	0	0	3.548872e+00	4.901831e+00	PKD2
GO_Biological_Process_2021	lipid modification (GO:0030258)	1/43	2.512677e-01	3.027686e-01	0	0	3.548872e+00	4.901831e+00	CYP1A1
GO_Biological_Process_2021	natural killer cell activation (GO:0030101)	1/43	2.512677e-01	3.027686e-01	0	0	3.548872e+00	4.901831e+00	IL12B
GO_Biological_Process_2021	branching morphogenesis of an epithelial tube (GO:0048754)	1/44	2.562950e-01	3.073498e-01	0	0	3.466165e+00	4.718928e+00	PKD2
GO_Biological_Process_2021	neurogenesis (GO:0022008)	1/44	2.562950e-01	3.073498e-01	0	0	3.466165e+00	4.718928e+00	LPAR1
GO_Biological_Process_2021	positive regulation of osteoblast differentiation (GO:0045669)	1/44	2.562950e-01	3.073498e-01	0	0	3.466165e+00	4.718928e+00	IL6
GO_Biological_Process_2021	positive regulation of receptor-mediated endocytosis (GO:0048260)	1/44	2.562950e-01	3.073498e-01	0	0	3.466165e+00	4.718928e+00	SELE
GO_Biological_Process_2021	positive regulation of stress fiber assembly (GO:0051496)	1/44	2.562950e-01	3.073498e-01	0	0	3.466165e+00	4.718928e+00	LPAR1
GO_Biological_Process_2021	protein K63-linked ubiquitination (GO:0070534)	1/44	2.562950e-01	3.073498e-01	0	0	3.466165e+00	4.718928e+00	UBE2E2
GO_Biological_Process_2021	action potential (GO:0001508)	1/45	2.612888e-01	3.120950e-01	0	0	3.387218e+00	4.546083e+00	CACNA1G
GO_Biological_Process_2021	negative regulation of T cell activation (GO:0050868)	1/45	2.612888e-01	3.120950e-01	0	0	3.387218e+00	4.546083e+00	NCKAP1L
GO_Biological_Process_2021	regulation of insulin receptor signaling pathway (GO:0046626)	1/45	2.612888e-01	3.120950e-01	0	0	3.387218e+00	4.546083e+00	PRKCQ
GO_Biological_Process_2021	neural crest cell development (GO:0014032)	1/45	2.612888e-01	3.120950e-01	0	0	3.387218e+00	4.546083e+00	KBTBD8
GO_Biological_Process_2021	positive regulation of chemotaxis (GO:0050921)	1/45	2.612888e-01	3.120950e-01	0	0	3.387218e+00	4.546083e+00	IL6
GO_Biological_Process_2021	regulation of synaptic transmission, glutamatergic (GO:0051966)	1/46	2.662494e-01	3.167631e-01	0	0	3.311779e+00	4.382550e+00	CCL2
GO_Biological_Process_2021	regulation of telomerase activity (GO:0051972)	1/46	2.662494e-01	3.167631e-01	0	0	3.311779e+00	4.382550e+00	PRKCQ
GO_Biological_Process_2021	interleukin-12-mediated signaling pathway (GO:0035722)	1/46	2.662494e-01	3.167631e-01	0	0	3.311779e+00	4.382550e+00	IL12B
GO_Biological_Process_2021	positive regulation of organelle assembly (GO:1902117)	1/46	2.662494e-01	3.167631e-01	0	0	3.311779e+00	4.382550e+00	CSF2
GO_Biological_Process_2021	positive regulation of response to stimulus (GO:0048584)	1/46	2.662494e-01	3.167631e-01	0	0	3.311779e+00	4.382550e+00	RSAD2
GO_Biological_Process_2021	central nervous system development (GO:0007417)	3/268	2.676268e-01	3.181504e-01	0	0	1.693879e+00	2.232806e+00	SLC8A3;PKD2;GRIN2B
GO_Biological_Process_2021	actin filament organization (GO:0007015)	2/152	2.710452e-01	3.203462e-01	0	0	1.991515e+00	2.599862e+00	MYO5A;RHOH
GO_Biological_Process_2021	negative regulation of cold-induced thermogenesis (GO:0120163)	1/47	2.711768e-01	3.203462e-01	0	0	3.239621e+00	4.227654e+00	TLR4
GO_Biological_Process_2021	regulation of DNA binding (GO:0051101)	1/47	2.711768e-01	3.203462e-01	0	0	3.239621e+00	4.227654e+00	LEF1
GO_Biological_Process_2021	determination of heart left/right asymmetry (GO:0061371)	1/47	2.711768e-01	3.203462e-01	0	0	3.239621e+00	4.227654e+00	PKD2
GO_Biological_Process_2021	embryonic heart tube morphogenesis (GO:0003143)	1/47	2.711768e-01	3.203462e-01	0	0	3.239621e+00	4.227654e+00	PKD2
GO_Biological_Process_2021	epidermal growth factor receptor signaling pathway (GO:0007173)	1/47	2.711768e-01	3.203462e-01	0	0	3.239621e+00	4.227654e+00	PIK3R1
GO_Biological_Process_2021	epithelial to mesenchymal transition (GO:0001837)	1/47	2.711768e-01	3.203462e-01	0	0	3.239621e+00	4.227654e+00	LEF1
GO_Biological_Process_2021	regulation of wound healing (GO:0061041)	1/47	2.711768e-01	3.203462e-01	0	0	3.239621e+00	4.227654e+00	F2R
GO_Biological_Process_2021	cellular response to interleukin-12 (GO:0071349)	1/48	2.760714e-01	3.248534e-01	0	0	3.170533e+00	4.080779e+00	IL12B
GO_Biological_Process_2021	cognition (GO:0050890)	1/48	2.760714e-01	3.248534e-01	0	0	3.170533e+00	4.080779e+00	HLA-DRA
GO_Biological_Process_2021	positive regulation of endocytosis (GO:0045807)	1/48	2.760714e-01	3.248534e-01	0	0	3.170533e+00	4.080779e+00	NCKAP1L
GO_Biological_Process_2021	histone H4 acetylation (GO:0043967)	1/48	2.760714e-01	3.248534e-01	0	0	3.170533e+00	4.080779e+00	LEF1
GO_Biological_Process_2021	myelination (GO:0042552)	1/48	2.760714e-01	3.248534e-01	0	0	3.170533e+00	4.080779e+00	SLC8A3
GO_Biological_Process_2021	receptor internalization (GO:0031623)	1/49	2.809334e-01	3.285643e-01	0	0	3.104323e+00	3.941366e+00	CD36
GO_Biological_Process_2021	cellular response to mechanical stimulus (GO:0071260)	1/49	2.809334e-01	3.285643e-01	0	0	3.104323e+00	3.941366e+00	TLR4
