Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021__protein phosphorylation (GO:0006468),-0.11092530690208952,-1.0424015876146608,0.375,0.6919451699054195,1.0,46/50,76.49%,PEAK3;SIK1;MEX3B;RUNX3;FGFR1;CAMK1D;FAM20A;ZAP70;PCK1;PRKCQ;BLK;TLR4;CAMK4;NUAK1;MAPK10;CDK14;BMPR1B;WNK3;NTRK1;AKT3;TGFBR3;TGFB2;PDGFRB;PRKD1;ERG;RET;TEK;PRKG1;CSF1R;PDGFRA;KIT;LRRK2;BTK;CCL2;CAMK2A;RELN;ALK;CCL11;FLT3;PRKCB;DCLK1;CDK15;TLR7;EPHA3;EFEMP1;DDR2
prerank,KEGG_2021_Human__Phagosome,-0.12867855116565674,-1.0423355803974574,0.38461538461538464,0.6863649669223113,1.0,30/34,70.97%,ITGA5;HLA-DPB1;NCF2;TLR4;MRC2;HLA-DRA;TUBA1A;HLA-DPA1;TUBB4A;HLA-DQA2;ITGB3;HLA-DOA;FCGR3A;HLA-DQA1;FCGR2C;CD36;FCGR2A;COMP;CLEC7A;C1R;CYBB;MSR1;FCGR2B;MPO;THBS2;OLR1;FCGR3B;MRC1;CD209;THBS4
prerank,KEGG_2021_Human__Proteoglycans in cancer,-0.13541392962275495,-1.040106205358205,0.38461538461538464,0.6859615245009074,1.0,37/39,78.73%,FASLG;PIK3R1;ITGA5;FZD7;FGFR1;CAV1;RDX;TLR4;FN1;SDC2;WNT16;SMO;WNT5A;HCLS1;IGF2;ITGB3;AKT3;TGFB2;IL12B;ESR1;FGF2;TWIST2;GPC3;FLNC;MRAS;CAMK2A;TIMP3;COL1A1;COL1A2;WNT2;LUM;HGF;PRKCB;MMP2;DCN;WNT9B;ANK2
prerank,GO_Biological_Process_2021__negative regulation of cell adhesion (GO:0007162),-0.19216757741347906,-1.038794596382756,0.4,0.6824100481087777,1.0,20/20,80.93%,FZD7;SEMA5A;PTPRO;DUSP1;SPN;PLXNC1;JAM3;SNAI2;CORO2B;ADAM22;DSCAM;SERPINE1;ANGPT1;RIPOR2;NEXMIF;SPOCK1;PLXNA4;FBLN1;PTPRC;CYP1B1
prerank,GO_Biological_Process_2021__response to lipid (GO:0033993),-0.18920557913887204,-1.038465842086212,0.391304347826087,0.6778713005701873,1.0,16/16,81.20%,FOXO1;PCK1;TLR4;LBP;LY96;F2R;ESR1;CD36;SELP;GH1;RXRG;CSN1S1;SELE;WNT9B;NOS1;FFAR1
prerank,KEGG_2021_Human__Adrenergic signaling in cardiomyocytes,0.20878819013811103,1.036526423641621,0.42045454545454547,1.0,1.0,27/29,74.17%,SCN7A;AGTR2;ATP1A4;PLN;MYL3;SLC8A1;ATP1A2;AGTR1;MYL2;CACNG5;ACTC1;ADCY2;ADCY5;SCN4B;PIK3CG;CAMK2A;CACNA2D1;PIK3R5;BCL2;ADRA1D;KCNE1;ADRA1A;ADRB2;AKT3;CACNA2D3;PPP2R2B;CACNB4
prerank,KEGG_2021_Human__Relaxin signaling pathway,-0.15885809311731292,-1.0347402223495918,0.4666666666666667,0.6825119101633395,1.0,22/26,63.94%,RXFP4;PIK3R1;COL4A1;COL4A5;GNGT2;MAPK10;MMP13;COL4A4;EDNRB;AKT3;SHC4;GNG2;ACTA2;GNB4;GNG3;GNAO1;ADCY5;COL4A6;COL1A1;ADCY2;COL1A2;RXFP3
prerank,KEGG_2021_Human__Platelet activation,-0.18429658343573863,-1.0332798730974244,0.4166666666666667,0.6811238199749574,1.0,23/27,61.95%,APBB1IP;PIK3R1;GUCY1B1;FCER1G;PTGS1;RASGRP2;P2RY1;LCP2;RASGRP1;ITGB3;AKT3;GUCY1A2;F2R;PRKG1;FCGR2A;PIK3R5;BTK;PIK3CG;ADCY5;GUCY1A1;COL1A1;ADCY2;COL1A2
prerank,KEGG_2021_Human__FoxO signaling pathway,-0.19324903010599456,-1.0325939425042023,0.32,0.6781264833170461,1.0,10/16,32.11%,FOXO1;FASLG;PIK3R1;GRM1;PCK1;MAPK10;SLC2A4;AKT3;TGFB2;S1PR1
prerank,GO_Biological_Process_2021__positive regulation of B cell activation (GO:0050871),0.2591978040627865,1.0324672491218223,0.4342105263157895,1.0,1.0,14/16,64.21%,IL2;PTPRC;GPR183;FCRL3;IGLL5;IL6;MEF2C;BTK;NCKAP1L;SASH3;CD27;CD38;BCL2;TNFSF4
prerank,KEGG_2021_Human__Retrograde endocannabinoid signaling,0.210675142180326,1.0313134239099828,0.36363636363636365,1.0,1.0,21/29,57.91%,GNG8;GRIA1;GABRG2;SLC17A6;GABRA1;GABRP;GABRA5;PRKCB;CNR1;ADCY2;GRIA2;GABRQ;GABRG1;ADCY5;GNAO1;GNG3;SLC17A7;GNB4;CACNA1B;GNG2;GRIA3
prerank,GO_Biological_Process_2021__negative regulation of lymphocyte proliferation (GO:0050672),-0.19452173026004543,-1.0307009814782313,0.45454545454545453,0.6763885232956041,1.0,17/19,66.63%,SOX11;LILRB1;BLK;FOXP3;SPN;CD80;LILRB4;LILRB2;CD86;PLA2G2D;CTLA4;VSIG4;MNDA;PDCD1LG2;FCGR2B;IL10;GPNMB
prerank,GO_Biological_Process_2021__action potential (GO:0001508),0.27547483998751493,1.02942035034581,0.4383561643835616,1.0,1.0,8/16,32.29%,SCN7A;KCNA1;KCNA2;CHRNA1;KCND2;KCNB1;KCNMB2;KCNE4
prerank,KEGG_2021_Human__Serotonergic synapse,-0.17154123790488487,-1.0288221159442295,0.47058823529411764,0.6752791068580543,1.0,17/21,58.18%,GNGT2;KCNJ5;PTGS1;DUSP1;TRPC1;HTR1F;HTR2B;SLC6A4;GNG2;CACNA1B;GNB4;TPH2;GNG3;GNAO1;ADCY5;HTR7;SLC18A2
prerank,GO_Biological_Process_2021__positive regulation of ossification (GO:0045778),-0.2458320703243407,-1.0265224004809683,0.391304347826087,0.674983283981278,1.0,15/15,75.56%,SOX11;KL;BMPR1B;WNT5A;TGFB2;P2RX7;FBN2;GPM6B;CCN1;MEF2C;PTN;TMEM119;TGFB3;OSR1;SLC8A1
prerank,"GO_Biological_Process_2021__regulation of synaptic transmission, glutamatergic (GO:0051966)",0.2758530844252418,1.0263275605222395,0.4189189189189189,1.0,1.0,12/15,56.00%,ATP1A2;NRXN1;CCR2;CACNG5;RELN;GRIK3;NLGN1;MEF2C;CCL2;LRRK2;SYT1;CDH2
prerank,GO_Biological_Process_2021__post-translational protein modification (GO:0043687),-0.11114398179029597,-1.0250436588798975,0.6,0.6735054311022023,1.0,14/37,19.89%,AHSG;SERPINA10;ASB9;MXRA8;ENAM;ASB11;SPSB1;IGFBP7;KLHL13;FBXL22;KBTBD8;FN1;CHGB;SDC2
prerank,GO_Biological_Process_2021__cellular divalent inorganic cation homeostasis (GO:0072503),0.21802881966633014,1.019810311000269,0.43037974683544306,1.0,1.0,13/26,36.81%,CCL19;CCL14;SLC30A8;HTR2A;TRDN;ANK2;SLC8A1;CCL13;CCL7;CCR2;CCL11;CXCL12;DRD5
prerank,GO_Biological_Process_2021__positive regulation of interleukin-6 production (GO:0032755),-0.1848387099145788,-1.018095906868779,0.34782608695652173,0.6850036969819184,1.0,18/19,74.35%,TSLP;AIF1;TLR4;LBP;LILRA5;WNT5A;LILRB2;LILRA2;TNFSF4;F2R;IL16;IL33;CLEC7A;SCIMP;IL6;IFNG;TLR8;TLR7
prerank,GO_Biological_Process_2021__cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),0.1690675246183108,1.013723370612646,0.4948453608247423,1.0,1.0,48/57,70.70%,CDH19;MYOT;SLITRK3;IL1RAPL1;UNC5D;CADM3;HMCN1;NEXN;CDH8;FAT4;CRB1;CNTN2;CDH11;LRFN5;TENM3;SELE;CD209;TENM2;LRRC4C;PTPRT;CDH18;CRTAM;CDH10;CLDN11;ROBO1;NLGN1;PALLD;DSCAM;SELP;CNTN4;PTPRD;SLITRK2;DCHS1;CDH2;CD84;CNTN6;ITGAL;JAML;CBLN1;SLITRK1;PCDHB3;CLDN10;VCAM1;SELL;NTNG1;TGFB2;GPC6;TENM4
prerank,GO_Biological_Process_2021__extracellular matrix organization (GO:0030198),0.13996934835127706,1.0134897761563288,0.44329896907216493,1.0,1.0,67/107,56.28%,CTSG;CMA1;GREM1;KLK5;ADAMTS16;COL8A1;COL10A1;ADAMTS8;COL19A1;ADAM12;THBS1;DPT;COL14A1;MFAP5;HAS1;LAMA2;VCAN;COL24A1;CYP1B1;ADAMTS3;MATN3;FBN1;COL11A1;COL3A1;DCN;DDR2;ITGA4;SMOC2;MMP2;COL6A3;TNC;LOX;CTSK;SPARC;LUM;COL5A2;ELN;TLL1;MMP16;FBLN5;COL21A1;ECM2;ITGAD;COL1A2;TNR;COL1A1;ADAMTSL3;COL4A6;MMP19;ITGA11;ADAMTSL1;P4HA3;COL5A1;HAS2;ADAMTS1;COL8A2;COL12A1;ADAMTS18;VIT;ADAMTS12;RECK;SERPINE1;MMP21;COL15A1;FLRT2;COMP;JAM2
prerank,GO_Biological_Process_2021__regulation of small GTPase mediated signal transduction (GO:0051056),-0.1735946192079532,-1.0084338073112882,0.5454545454545454,0.7008140279705348,1.0,13/18,46.05%,MCF2;ARHGAP9;ARHGAP30;STARD8;RHOH;ARHGEF26;ARHGAP31;RHOJ;RASGRF2;DLC1;ARHGAP15;ARHGAP28;ARHGEF6
prerank,GO_Biological_Process_2021__negative regulation of angiogenesis (GO:0016525),0.23940858670252174,1.007962473713364,0.5,1.0,1.0,15/19,59.44%,THBS1;DCN;THBS4;CCR2;ISM1;SPARC;THBS2;CNMD;GHRL;SULF1;ADAMTS1;SERPINE1;PRL;SERPINF1;TEK
prerank,GO_Biological_Process_2021__muscle contraction (GO:0006936),0.18548702645508164,1.0079301911888887,0.45161290322580644,1.0,1.0,18/38,37.78%,DES;MYOT;GLRA1;CASQ2;MYLK;MYH2;TRDN;NOS1;MYH11;MYL3;SLC8A1;TNNT3;ACTG2;ACTN3;CALD1;MYL2;LMOD1;ACTC1
prerank,KEGG_2021_Human__Toxoplasmosis,-0.15749467923380966,-1.0079072474816497,0.38095238095238093,0.6976327049690675,1.0,25/25,84.40%,HLA-DPB1;LAMB4;TLR4;HLA-DRA;MAPK10;HLA-DPA1;HLA-DQA2;IL10RA;AKT3;TGFB2;HLA-DOA;LY96;HLA-DQA1;IL12B;BCL2;PIK3R5;CD40LG;PIK3CG;GNAO1;IL10;IFNG;TGFB3;CCR5;LAMA2;IRGM
prerank,GO_Biological_Process_2021__neuron differentiation (GO:0030182),0.1953280580984984,1.0062454029500962,0.4777777777777778,1.0,1.0,16/33,38.05%,PHOX2B;IL1RAPL1;PHOX2A;NLGN4X;NEUROD1;MYT1L;EPHA5;WNT9B;HAND2;SPOCK1;BHLHE22;TENM3;INHBA;ALK;TENM2;WNT2
prerank,GO_Biological_Process_2021__circulatory system development (GO:0072359),-0.1632754449680403,-1.0044304458507793,0.45454545454545453,0.7014098214050869,1.0,25/26,77.40%,APELA;LDB3;NTRK3;PCSK5;FN1;APLNR;HDAC9;GLI2;TGFB2;FOXF1;TEK;PKD2;HEG1;MIXL1;MEF2C;BVES;PDLIM3;MYL2;TCF21;ZFPM2;OSR1;HAND1;HAND2;COL3A1;FBN1
prerank,GO_Biological_Process_2021__positive regulation of cytosolic calcium ion concentration (GO:0007204),0.1527951088452329,1.0016878894417722,0.5108695652173914,1.0,1.0,49/66,64.63%,IAPP;CCR8;CCR4;GPR174;CXCL13;ADCYAP1;XCR1;P2RY10;FFAR1;TAC1;PROK2;P2RX2;FPR2;SLC8A1;CCR5;AGTR1;CCR7;CCR2;PTGER3;FPR3;JPH4;CALCR;CXCR6;FPR1;CCR3;PTGFR;EDNRA;F2RL2;CCR1;GHRL;ADCY5;LPAR4;GLP1R;CACNA2D1;GPR33;CMKLR1;CXCR2;C3AR1;PDGFRA;TACR1;CD36;CYSLTR1;TRPC3;P2RX5;ADRA1D;ESR1;F2R;ADRA1A;S1PR3
prerank,GO_Biological_Process_2021__regulation of transcription by RNA polymerase II (GO:0006357),-0.071762886179283,-1.0,1.0,0.7060857303268093,1.0,175/194,78.76%,FEZF1;NKX6-2;ZIC2;FOXH1;SOX11;FOXO1;FASLG;PIK3R1;VENTX;RUNX3;LMX1A;EGR1;LEF1;ZNF667;LILRB1;AEBP1;ZNF471;GATA5;SP140;BACH2;ZNF677;MKX;CAV1;HEYL;ZNF418;TAL1;IKZF3;NR2F1;POU3F1;ZNF660;ZIK1;PID1;ASXL3;MAFB;GDNF;LDB2;NPAS4;DAB2;SNAI1;DUSP26;TLR4;NKX3-2;KLF8;FOXP3;TBX21;ZFP92;ARID5B;FEV;SMAD9;ZFP82;ID4;HDAC9;GLI2;WAS;BEX1;KLF12;KANK2;BMPR1B;WNT5A;HCLS1;NFATC1;SOX2;CXCL10;IGF2;ZNF382;ISX;TSHZ2;GAL;EDNRB;NR1H4;HOPX;TSHZ3;LMO1;PARP15;FOXP2;PKNOX2;MITF;PRDM6;ZFP42;MAFA;MLIP;ZIM2;ZNF354C;SNAI2;HSF5;ZNF135;ESR1;FGF2;HLF;IRX6;FLI1;TWIST2;PRKD1;ZBED2;CEBPE;ERG;ZNF154;NKX2-3;TFEC;FOXF1;MEOX1;NLRP3;PURG;PKD2;DMRT3;GLI1;ZNF366;ACTL6B;CSF1R;KIT;ZNF835;IL33;ZNF454;ZNF518B;SERPINE1;MIXL1;DACT1;EBF3;ZEB2;CCN1;MEF2C;TCF4;OSM;FHL5;IL6;IKZF1;TNIP3;ANKRD1;RORB;RGMA;FOXI2;MEOX2;EGR2;GLI3;ZEB1;RFX6;RXRG;WNT2;PEG3;ZNF99;TENM2;BMP5;IRF4;INHBA;DBX2;IL26;PGR;PRRX1;TCF21;HGF;BHLHE22;AR;ZNF208;FOSB;EOMES;IFNG;PRKCB;ZNF521;ZFPM2;ZFHX4;TGFB3;GATA1;DACH2;OSR1;HAND1;GALR1;MYOCD;HAND2;DCN;SUPT20HL2;EBF2;SFRP2;MYT1L;NKX6-3;NR4A3
prerank,GO_Biological_Process_2021__cellular response to BMP stimulus (GO:0071773),0.24448875820616908,0.9997111346851193,0.4177215189873418,1.0,1.0,9/18,35.33%,PHOX2B;SFRP1;GDF6;LEFTY2;VSTM2A;TMEM100;TGFB3;BMP5;GDF5
prerank,KEGG_2021_Human__Morphine addiction,0.20683794943702466,0.998564504200947,0.43023255813953487,1.0,1.0,18/25,57.54%,GNG8;GABRG2;GABRA1;GABRP;GABRA5;PRKCB;PDE1A;ADCY2;GABRQ;GABRG1;ADCY5;OPRM1;GNAO1;GNG3;PDE3A;GNB4;CACNA1B;GNG2
prerank,KEGG_2021_Human__MicroRNAs in cancer,-0.15519343209492975,-0.9969754035790704,0.4444444444444444,0.7099377754731657,1.0,20/22,72.39%,PIK3R1;ITGA5;ABCB1;RDX;TNN;ITGB3;TGFB2;PDGFRB;SHC4;BCL2;PDGFRA;RECK;ZEB2;TIMP3;ZEB1;TNR;MMP16;PRKCB;TNC;ZFPM2
prerank,GO_Biological_Process_2021__regulation of interferon-gamma production (GO:0032649),-0.14563556959176424,-0.9964665894770459,0.5,0.7056544516095815,1.0,29/31,76.80%,LAPTM5;IL21;LILRB1;HLA-DPB1;IFNL1;TLR4;FOXP3;HLA-DPA1;SLAMF6;RASGRP1;PDE4B;LILRB4;AXL;NR1H4;HAVCR2;IL12B;TNFSF4;CLEC7A;CD2;PDCD1LG2;IL1R1;CRTAM;CD226;INHBA;TLR8;CCR2;CCR7;TLR7;HMHB1
prerank,GO_Biological_Process_2021__cytokine-mediated signaling pathway (GO:0019221),-0.10117243184120996,-0.9959103483986169,0.5,0.70180465734516,1.0,106/119,74.95%,H3C13;FOXO1;FASLG;PIK3R1;IL2RB;IL21;TSLP;EGR1;PPBP;CSF2;HLA-DPB1;CD300LF;IFNL1;XCL2;IL24;FCER1G;CXCL6;FN1;TNFRSF8;SAMHD1;LBP;HLA-DRA;HLA-DPA1;CD80;CD4;RSAD2;HLA-DQA2;TNFRSF9;IL10RA;EDARADD;SOX2;CXCL10;CCL18;NDN;CCL5;LILRB4;LTA;LILRB2;CCL4;CCL23;S1PR1;VCAM1;CSF2RA;HLA-DQA1;IL21R;IL12B;TNFSF4;IL1RL1;FGF2;RHEX;BCL2;CXCL9;IL13;CD27;CD36;IL16;CD86;CSF2RB;CSF1R;KIT;IL33;CCL8;CXCR2;NCAM1;CCL2;IL22RA2;CCL22;CAMK2A;OSM;CD40LG;SLA;IL5RA;CRLF2;CCL25;OPRM1;LEPR;IL6;CCR1;IL1R1;ZEB1;CCL16;FCER2;GHR;COL1A2;CXCL12;FPR1;SERPINB2;IRF4;IL10;CCL11;FLT3;IL26;HGF;PF4V1;IFNG;CCR2;CCL7;TNFSF8;CNTFR;TNFSF18;MMP2;CCL13;PSMA8;TNFRSF17;CCR5;CCL21
prerank,GO_Biological_Process_2021__positive regulation of protein kinase B signaling (GO:0051897),0.17433734112966087,0.9957057099221428,0.43333333333333335,1.0,1.0,20/48,33.61%,IAPP;CCL19;FGF10;MYOC;FGF7;FGF19;THBS1;TRAT1;FGF16;LEP;FGF5;CD28;P2RY12;CCL21;CCR7;ICOS;HGF;CALCR;IL26;FLT3
prerank,GO_Biological_Process_2021__positive regulation of leukocyte mediated cytotoxicity (GO:0001912),-0.21938724816329436,-0.992341934084926,0.375,0.7035675757998807,1.0,14/15,69.13%,IL21;KLRK1;HLA-DRA;SLAMF6;CD1D;RASGRP1;IL12B;KLRD1;CD1A;CD1E;STAP1;CRTAM;CD226;CD1C
prerank,KEGG_2021_Human__ECM-receptor interaction,0.18094701756926468,0.9920363365592798,0.45555555555555555,1.0,1.0,18/34,43.09%,COL6A6;THBS1;GP5;LAMA2;COL6A5;ITGA4;FREM1;COL6A3;TNC;THBS4;SV2C;THBS2;RELN;COL1A2;TNR;COL1A1;COL4A6;ITGA11
prerank,GO_Biological_Process_2021__regulation of nucleic acid-templated transcription (GO:1903506),-0.13516080576193593,-0.987903301287167,0.5833333333333334,0.7117463198225449,1.0,19/32,37.05%,NKX6-2;SOX11;RUNX3;FZD7;MAFB;RHOH;PRKCQ;FOXP3;TBX21;ZNF626;ELAVL2;HCLS1;SOX2;IGF2;MITF;MAFA;ZIM2;SNAI2;ESR1
prerank,GO_Biological_Process_2021__regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),-0.16006758466404344,-0.987623421153444,0.4666666666666667,0.7079341635897114,1.0,17/27,38.02%,FASLG;TREM2;NLRP12;RHOH;CD4;ROR1;TNFRSF19;WNT5A;LPAR1;LILRB4;NR1H4;GJA1;F2R;HTR2B;ESR1;S100B;PRKD1
prerank,GO_Biological_Process_2021__negative regulation of intracellular signal transduction (GO:1902532),-0.19605022953659712,-0.9838571395109349,0.47058823529411764,0.7107078039927405,1.0,16/21,48.61%,TREM2;NLRP12;CAV1;RHOH;APLNR;DUSP1;PKHD1;LILRB4;NR1H4;CD22;P2RX7;ESR1;BCL2;NLRP3;PDE3A;PLEK
prerank,KEGG_2021_Human__Hypertrophic cardiomyopathy,0.2072224805125712,0.9823530522825527,0.5189873417721519,1.0,1.0,15/25,48.04%,DES;IGF1;SGCD;LAMA2;MYL3;SGCG;SLC8A1;ITGA4;TGFB3;MYL2;CACNG5;ACTC1;ITGA11;IL6;CACNA2D1
prerank,GO_Biological_Process_2021__regulation of cell cycle (GO:0051726),0.21914694856422492,0.9820359439798406,0.46987951807228917,1.0,1.0,7/22,21.06%,PHOX2B;FGF10;SFRP1;THBS1;LEP;SPATA22;PTPRC
prerank,KEGG_2021_Human__Pathways of neurodegeneration,-0.13564635492706958,-0.9815344988986828,0.42857142857142855,0.7111004111263379,1.0,37/38,82.53%,FASLG;MAPT;CHRM5;FZD7;GRM1;CASP12;TUBA1A;KIF5C;MAPK10;UCHL1;WNT16;RAB39B;TUBB4A;DNAH8;WNT5A;NEFM;GRIN2B;BCL2;TRPC3;GRIA3;CACNA1B;LRRK2;KIF5A;CYBB;NEFL;CAMK2A;IL6;GRIA2;WNT2;RYR3;PRKCB;NEFH;PSMA8;WNT9B;NOS1;PRPH;DKK2
prerank,GO_Biological_Process_2021__negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),0.2508550836714514,0.9809904069841549,0.5063291139240507,1.0,1.0,4/15,14.09%,CILP;CIDEA;GREM1;ASPN
prerank,GO_Biological_Process_2021__regulation of cytosolic calcium ion concentration (GO:0051480),0.15295576576167758,0.980326598612544,0.4835164835164835,1.0,1.0,45/61,64.63%,IAPP;CCR8;CCR4;CXCL13;ADCYAP1;XCR1;PLN;FFAR1;TAC1;PROK2;FPR2;SLC8A1;HCRTR1;CCR5;ATP1A2;SCGN;AGTR1;CCR7;CCR2;PTGER3;FPR3;CALCR;CXCR6;FPR1;CCR3;PTGFR;EDNRA;CCR1;GHRL;ADCY5;GLP1R;GPR33;CMKLR1;CXCR2;C3AR1;PDGFRA;TACR1;CD36;CYSLTR1;TRPC3;ADRA1D;ESR1;F2R;ADRA1A;S1PR3
prerank,GO_Biological_Process_2021__negative regulation of cell differentiation (GO:0045596),0.18369728013940256,0.9788085291833833,0.4588235294117647,1.0,1.0,22/34,53.86%,ADIPOQ;GREM1;SFRP1;TCF23;SFRP2;RANBP3L;EFEMP1;MYOCD;OSR1;ZFPM2;IFNG;COL5A2;BMP5;GDF5;RORB;FERMT2;IL6;COL5A1;MIXL1;ADAMTS12;RUNX1T1;CNTN4
prerank,GO_Biological_Process_2021__cellular response to metal ion (GO:0071248),0.2192216615740444,0.9780393527434388,0.4810126582278481,1.0,1.0,16/20,62.40%,KCNA1;GLRA1;SYT4;SYT10;RYR3;CRHBP;SYT6;ACER1;NLGN1;MEF2C;LRRK2;SYT1;SYT11;PKD2;CLIC4;DLG2
prerank,KEGG_2021_Human__Ras signaling pathway,-0.09572951531654338,-0.9769220071687107,0.5,0.7138151763378624,1.0,36/47,59.17%,FGF8;FASLG;PIK3R1;GNGT2;FGFR1;NGF;ZAP70;RASGRP4;RASGRP2;MAPK10;NTF3;RGL1;IGF2;RASGRP1;NTRK1;AKT3;PDGFRB;PLA2G5;RASGRF2;SHC4;GRIN2B;FGF2;PDGFC;PLA2G2C;TEK;GNG2;PLA2G2D;CSF1R;PDGFRA;KIT;GNB4;MRAS;GNG3;HTR7;PLA2G2A;ANGPT1
prerank,KEGG_2021_Human__cAMP signaling pathway,0.1758761601989449,0.9748553544734139,0.4842105263157895,1.0,1.0,27/46,49.31%,CHRM2;VIP;GRIA1;NPY;ATP1A4;ADCYAP1;PLN;GPR119;GCG;ATP1A2;SST;GHSR;CNGA3;ADCYAP1R1;PTGER3;MC2R;GIP;DRD5;ADCY2;GRIA2;GLI3;EDNRA;GHRL;ADCY5;GLP1R;CAMK2A;CNGB1
prerank,GO_Biological_Process_2021__regulation of cell death (GO:0010941),-0.18860955147910569,-0.9747977767480792,0.5,0.7129368201805137,1.0,16/17,73.51%,SOX11;CRYAB;WNT16;SLFN11;CCL5;HTR2B;FGF2;PRKD1;CD36;CCN5;LRRK2;CCN1;FERMT2;CCN2;CALCR;CCN4
prerank,GO_Biological_Process_2021__positive regulation of MAPK cascade (GO:0043410),0.13942434848062457,0.9727251481617707,0.4897959183673469,1.0,1.0,78/90,75.98%,IAPP;IGF1;CCL19;FGF10;CCL14;ADCYAP1;FGF19;S100A12;HTR2A;LEP;ADRB3;PTPRC;GPR183;CCL17;FPR2;HAND2;CCL21;CCL13;CCR7;CCL7;CALCR;IL26;GPNMB;FLT3;CCL11;CCN2;FCRL3;CCL16;ANGPT1;PLA2G2A;TNFAIP8L3;FERMT2;CCR1;IL6;OPRM1;CCL25;PIK3CG;OSM;ROBO1;SLAMF1;GH1;SCIMP;CCL22;CCL2;LRRK2;CCL8;KIT;PDGFRA;PIK3R5;CSF1R;CD36;TEK;ROR2;RET;PDGFC;ADRA1D;FGF2;HTR2B;F2R;ADRA1A;BMPER;GLIPR2;NODAL;CCL23;CCL4;PLA2G5;PDGFRB;ADRB2;TGFB2;GPR55;LPAR1;CCL5;NTRK1;RASGRP1;C5AR1;IGF2;CCL18;SOX2
prerank,KEGG_2021_Human__Salivary secretion,0.22086767061893198,0.9721797121466087,0.524390243902439,1.0,1.0,17/19,70.10%,ATP1A4;ADRB3;NOS1;CST5;ATP1A2;PRKCB;RYR3;CST2;ADCY2;GUCY1A1;ADCY5;PRKG1;CD38;ADRA1D;ADRA1A;GUCY1A2;ADRB2
prerank,KEGG_2021_Human__Glutamatergic synapse,0.2234496276037481,0.9688277049604721,0.4642857142857143,1.0,1.0,15/20,57.91%,GNG8;GRIA1;SLC17A6;PRKCB;ADCY2;GRIA2;GRIK3;ADCY5;GNAO1;GNG3;SHANK1;SLC17A7;GNB4;GNG2;GRIA3
prerank,GO_Biological_Process_2021__regulation of osteoblast differentiation (GO:0045667),0.2243790920117925,0.9683146236283473,0.5128205128205128,1.0,1.0,13/20,49.09%,IGF1;GREM1;RANBP3L;DDR2;CCN4;HGF;TMEM119;HEMGN;RORB;FERMT2;IL6;MEF2C;CCN1
prerank,GO_Biological_Process_2021__peptidyl-tyrosine phosphorylation (GO:0018108),-0.16648247532103705,-0.9681458072995839,0.47368421052631576,0.7207259528130672,1.0,18/19,76.49%,IL21;FGFR1;ZAP70;BLK;NTRK1;PDGFRB;TEK;CSF1R;PDGFRA;KIT;BTK;GHR;RELN;ITK;FLT3;EPHA3;EFEMP1;DDR2
prerank,GO_Biological_Process_2021__extracellular structure organization (GO:0043062),0.1387753747829287,0.9651196878315169,0.53125,1.0,1.0,53/84,56.28%,ADAMTS16;COL8A1;COL10A1;ADAMTS8;COL19A1;ADAM12;THBS1;COL14A1;MFAP5;LAMA2;VCAN;COL24A1;ADAMTS3;MATN3;FBN1;COL11A1;COL3A1;DCN;DDR2;ITGA4;SMOC2;MMP2;COL6A3;TNC;LOX;SPARC;LUM;COL5A2;ELN;MMP16;FBLN5;ECM2;ITGAD;COL1A2;TNR;COL1A1;ADAMTSL3;COL4A6;MMP19;ITGA11;ADAMTSL1;COL5A1;ADAMTS1;COL8A2;ADAMTS18;VIT;ADAMTS12;RECK;SERPINE1;MMP21;COL15A1;COMP;JAM2
prerank,GO_Biological_Process_2021__external encapsulating structure organization (GO:0045229),0.1387753747829287,0.9651196878315169,0.53125,1.0,1.0,53/84,56.28%,ADAMTS16;COL8A1;COL10A1;ADAMTS8;COL19A1;ADAM12;THBS1;COL14A1;MFAP5;LAMA2;VCAN;COL24A1;ADAMTS3;MATN3;FBN1;COL11A1;COL3A1;DCN;DDR2;ITGA4;SMOC2;MMP2;COL6A3;TNC;LOX;SPARC;LUM;COL5A2;ELN;MMP16;FBLN5;ECM2;ITGAD;COL1A2;TNR;COL1A1;ADAMTSL3;COL4A6;MMP19;ITGA11;ADAMTSL1;COL5A1;ADAMTS1;COL8A2;ADAMTS18;VIT;ADAMTS12;RECK;SERPINE1;MMP21;COL15A1;COMP;JAM2
prerank,KEGG_2021_Human__Insulin resistance,-0.18699807357531142,-0.9605674375344432,0.5333333333333333,0.7329743632889028,1.0,14/15,71.15%,FOXO1;PIK3R1;PCK1;PRKCQ;MAPK10;SLC2A4;PYGM;AKT3;SLC2A2;CD36;IL6;SLC27A6;GFPT2;PRKCB
prerank,KEGG_2021_Human__Wnt signaling pathway,0.1909599255048854,0.9584504066516382,0.5064935064935064,1.0,1.0,13/27,38.59%,RSPO3;SFRP1;SFRP4;RSPO1;RSPO2;DKK2;SFRP2;WNT9B;CCN4;PRKCB;DAAM2;WNT2;PRICKLE1
